hazard_id,HAZARD_BEGIN_DATE,HAZARD_END_DATE,HAZARD_TYPE_COMBO,NAME,POSTAL_CODE,FIPS_CODE,INJURIES,FATALITIES,PROPERTY_DAMAGE,CROP_DAMAGE,REMARKS,
9319221,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Colquitt                                                                                                                                              ,GA,"13071",0.00,0.00,50000.00,0.00,,
9320870,5/27/2011,5/27/2011,Hail,Laurens                                                                                                                                               ,GA,"13175",0.00,0.00,50000.00,0.00,,
9322467,6/22/2011,6/22/2011,Severe Storm/Thunder Storm - Wind,DeKalb                                                                                                                                                ,GA,"13089",0.00,0.00,50000.00,0.00,,
9322795,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,DeKalb                                                                                                                                                ,GA,"13089",0.00,0.00,50000.00,0.00,,
9323523,6/15/2011,6/15/2011,Lightning,Johnson                                                                                                                                               ,GA,"13167",0.00,0.00,50000.00,0.00,,
9323780,9/5/2011,9/5/2011,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,50000.00,0.00,,
9324692,7/25/2011,7/25/2011,Lightning,Cherokee                                                                                                                                              ,GA,"13057",0.00,0.00,50000.00,0.00,,
9325845,8/19/2011,8/19/2011,Severe Storm/Thunder Storm - Wind,Whitfield                                                                                                                                             ,GA,"13313",0.00,0.00,50000.00,0.00,,
9328423,10/13/2011,10/13/2011,Severe Storm/Thunder Storm - Wind,Harris                                                                                                                                                ,GA,"13145",0.00,0.00,50000.00,0.00,,
9418533,2/24/2012,2/24/2012,Severe Storm/Thunder Storm - Wind,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9418585,4/12/2012,4/13/2012,Wildfire,Towns                                                                                                                                                 ,GA,"13281",0.00,0.00,50000.00,0.00,"NCDC_Wildfire",
9418651,7/16/2012,7/16/2012,Lightning,Monroe                                                                                                                                                ,GA,"13207",0.00,0.00,50000.00,0.00,"NCDC_Lightning",
9423835,2/18/2012,2/18/2012,Severe Storm/Thunder Storm - Wind,Baker                                                                                                                                                 ,GA,"13007",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9423848,2/18/2012,2/18/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9425562,2/24/2012,2/24/2012,Severe Storm/Thunder Storm - Wind,Chatham                                                                                                                                               ,GA,"13051",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9429221,8/2/2012,8/2/2012,Severe Storm/Thunder Storm - Wind,Terrell                                                                                                                                               ,GA,"13273",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9431083,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Pickens                                                                                                                                               ,GA,"13227",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9431324,7/4/2012,7/4/2012,Severe Storm/Thunder Storm - Wind,Haralson                                                                                                                                              ,GA,"13143",0.00,0.00,50000.00,0.00,"NCDC_Thunderstorm Wind",
9315126,3/26/2011,3/26/2011,Hail,Johnson                                                                                                                                               ,GA,"13167",0.00,0.00,48000.00,0.00,,
9315136,3/27/2011,3/27/2011,Hail,Johnson                                                                                                                                               ,GA,"13167",0.00,0.00,48000.00,0.00,,
9247435,6/2/2010,6/2/2010,Lightning,Fayette                                                                                                                                               ,GA,"13113",0.00,0.00,47500.00,0.00,,
9244085,3/28/2010,3/28/2010,Hail,Murray                                                                                                                                                ,GA,"13213",0.00,0.00,45000.00,0.00,,
9248241,6/15/2010,6/15/2010,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,45000.00,0.00,,
9328381,9/27/2011,9/27/2011,Hail,Jefferson                                                                                                                                             ,GA,"13163",0.00,0.00,45000.00,0.00,,
9315139,3/27/2011,3/27/2011,Hail,Dooly                                                                                                                                                 ,GA,"13093",0.00,0.00,42000.00,0.00,,
9246762,5/21/2010,5/21/2010,Hail,Dooly                                                                                                                                                 ,GA,"13093",0.00,0.00,41000.00,0.00,,
9240711,10/25/2010,10/25/2010,Tornado,Catoosa                                                                                                                                               ,GA,"13047",0.00,0.00,40000.00,0.00,,
9244600,6/15/2010,6/15/2010,Severe Storm/Thunder Storm - Wind,Richmond                                                                                                                                              ,GA,"13245",0.00,0.00,40000.00,0.00,,
9253317,9/27/2010,9/27/2010,Severe Storm/Thunder Storm - Wind,Newton                                                                                                                                                ,GA,"13217",0.00,0.00,40000.00,0.00,,
9306801,3/26/2011,3/26/2011,Tornado,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,40000.00,0.00,,
9315391,4/4/2011,4/4/2011,Severe Storm/Thunder Storm - Wind,Fannin                                                                                                                                                ,GA,"13111",0.00,0.00,40000.00,0.00,,
9319223,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Mitchell                                                                                                                                              ,GA,"13205",0.00,0.00,40000.00,0.00,,
9321898,7/15/2011,7/15/2011,Severe Storm/Thunder Storm - Wind,Brooks                                                                                                                                                ,GA,"13027",0.00,0.00,40000.00,0.00,,
9428126,7/1/2012,7/1/2012,Lightning,Burke                                                                                                                                                 ,GA,"13033",0.00,0.00,40000.00,0.00,"NCDC_Lightning",
9432361,8/2/2012,8/2/2012,Severe Storm/Thunder Storm - Wind,Wilcox                                                                                                                                                ,GA,"13315",0.00,0.00,40000.00,0.00,"NCDC_Thunderstorm Wind",
9433616,8/14/2012,8/14/2012,Severe Storm/Thunder Storm - Wind,Washington                                                                                                                                            ,GA,"13303",0.00,0.00,40000.00,0.00,"NCDC_Thunderstorm Wind",
9306667,4/28/2011,4/28/2011,Severe Storm/Thunder Storm - Wind,Richmond                                                                                                                                              ,GA,"13245",0.00,0.00,38000.00,0.00,,
9316846,4/5/2011,4/5/2011,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,37500.00,0.00,,
9418612,6/5/2012,6/5/2012,Hail,Twiggs                                                                                                                                                ,GA,"13289",0.00,0.00,35500.00,0.00,"NCDC_Hail",
9249130,6/15/2010,6/15/2010,Severe Storm/Thunder Storm - Wind,Walker                                                                                                                                                ,GA,"13295",0.00,0.00,35000.00,0.00,,
9307942,5/13/2011,5/13/2011,Severe Storm/Thunder Storm - Wind,Floyd                                                                                                                                                 ,GA,"13115",0.00,0.00,35000.00,0.00,,
9320849,5/26/2011,5/26/2011,Severe Storm/Thunder Storm - Wind,Fayette                                                                                                                                               ,GA,"13113",0.00,0.00,35000.00,0.00,,
9322793,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Douglas                                                                                                                                               ,GA,"13097",0.00,0.00,35000.00,0.00,,
9323550,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Pike                                                                                                                                                  ,GA,"13231",0.00,0.00,35000.00,0.00,,
9328299,9/27/2011,9/27/2011,Severe Storm/Thunder Storm - Wind,Butts                                                                                                                                                 ,GA,"13035",0.00,0.00,35000.00,0.00,,
9424767,3/3/2012,3/3/2012,Tornado,Decatur                                                                                                                                               ,GA,"13087",0.00,0.00,35000.00,0.00,"NCDC_Tornado",
9246664,7/27/2010,7/27/2010,Severe Storm/Thunder Storm - Wind,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,32000.00,0.00,,
9429402,8/9/2012,8/9/2012,Severe Storm/Thunder Storm - Wind,Burke                                                                                                                                                 ,GA,"13033",0.00,0.00,32000.00,0.00,"NCDC_Thunderstorm Wind",
9237483,5/16/2010,5/16/2010,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,30000.00,0.00,,
9237753,5/16/2010,5/16/2010,Severe Storm/Thunder Storm - Wind,Dooly                                                                                                                                                 ,GA,"13093",0.00,0.00,30000.00,0.00,,
9238147,6/16/2010,6/16/2010,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,30000.00,0.00,,
9239412,7/27/2010,7/27/2010,Lightning,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,30000.00,0.00,,
9240368,8/18/2010,8/18/2010,Severe Storm/Thunder Storm,Glynn                                                                                                                                                 ,GA,"13127",4.00,0.00,30000.00,0.00,,
9240764,10/25/2010,10/25/2010,Hail,Emanuel                                                                                                                                               ,GA,"13107",0.00,0.00,30000.00,0.00,,
9243356,2/12/2010,2/12/2010,Winter Weather,Screven                                                                                                                                               ,GA,"13251",0.00,0.00,30000.00,0.00,,
9248786,6/27/2010,6/27/2010,Severe Storm/Thunder Storm - Wind,Tattnall                                                                                                                                              ,GA,"13267",0.00,0.00,30000.00,0.00,,
9249157,6/16/2010,6/16/2010,Hail,Chattahoochee                                                                                                                                         ,GA,"13053",0.00,0.00,30000.00,0.00,,
9249163,6/17/2010,6/17/2010,Lightning,Floyd                                                                                                                                                 ,GA,"13115",0.00,0.00,30000.00,0.00,,
9250604,7/12/2010,7/12/2010,Severe Storm/Thunder Storm - Wind,Coweta                                                                                                                                                ,GA,"13077",0.00,0.00,30000.00,0.00,,
9250654,7/9/2010,7/9/2010,Severe Storm/Thunder Storm - Wind,Jasper                                                                                                                                                ,GA,"13159",0.00,0.00,30000.00,0.00,,
9250711,7/28/2010,7/28/2010,Severe Storm/Thunder Storm - Wind,Berrien                                                                                                                                               ,GA,"13019",0.00,0.00,30000.00,0.00,,
9306671,4/28/2011,4/28/2011,Hail,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,30000.00,12000.00,,
9307941,5/3/2011,5/3/2011,Severe Storm/Thunder Storm - Wind,Laurens                                                                                                                                               ,GA,"13175",0.00,0.00,30000.00,0.00,,
9308689,6/18/2011,6/18/2011,Severe Storm/Thunder Storm - Wind,Cobb                                                                                                                                                  ,GA,"13067",0.00,1.00,30000.00,0.00,,
9310367,8/9/2011,8/9/2011,Severe Storm/Thunder Storm - Wind,Lamar                                                                                                                                                 ,GA,"13171",0.00,0.00,30000.00,0.00,,
9312544,1/10/2011,1/11/2011,Winter Weather,Johnson                                                                                                                                               ,GA,"13167",0.00,0.00,30000.00,0.00,,
9315401,4/4/2011,4/4/2011,Severe Storm/Thunder Storm - Wind,Douglas                                                                                                                                               ,GA,"13097",0.00,0.00,30000.00,0.00,,
9315410,4/4/2011,4/4/2011,Severe Storm/Thunder Storm - Wind,Upson                                                                                                                                                 ,GA,"13293",0.00,0.00,30000.00,0.00,,
9317824,4/4/2011,4/4/2011,Severe Storm/Thunder Storm - Wind,Fayette                                                                                                                                               ,GA,"13113",0.00,0.00,30000.00,0.00,,
9317918,4/28/2011,4/28/2011,Flooding,Putnam                                                                                                                                                ,GA,"13237",0.00,0.00,30000.00,0.00,,
9318142,3/26/2011,3/26/2011,Tornado,Sumter                                                                                                                                                ,GA,"13261",0.00,0.00,30000.00,0.00,,
9318725,4/28/2011,4/28/2011,Tornado,Butts                                                                                                                                                 ,GA,"13035",0.00,0.00,30000.00,0.00,,
9318733,5/13/2011,5/13/2011,Severe Storm/Thunder Storm - Wind,Gilmer                                                                                                                                                ,GA,"13123",0.00,0.00,30000.00,0.00,,
9319216,6/6/2011,6/6/2011,Severe Storm/Thunder Storm - Wind,Cook                                                                                                                                                  ,GA,"13075",1.00,0.00,30000.00,0.00,,
9320836,5/26/2011,5/26/2011,Severe Storm/Thunder Storm - Wind,Polk                                                                                                                                                  ,GA,"13233",0.00,0.00,30000.00,0.00,,
9320850,5/26/2011,5/26/2011,Severe Storm/Thunder Storm - Wind,Cobb                                                                                                                                                  ,GA,"13067",0.00,0.00,30000.00,0.00,,
9320854,5/26/2011,5/26/2011,Severe Storm/Thunder Storm - Wind,Walton                                                                                                                                                ,GA,"13297",0.00,0.00,30000.00,0.00,,
9320869,5/26/2011,5/26/2011,Severe Storm/Thunder Storm - Wind,Henry                                                                                                                                                 ,GA,"13151",0.00,0.00,30000.00,0.00,,
9322786,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Carroll                                                                                                                                               ,GA,"13045",0.00,0.00,30000.00,0.00,,
9323547,6/18/2011,6/18/2011,Severe Storm/Thunder Storm - Wind,Fulton                                                                                                                                                ,GA,"13121",0.00,0.00,30000.00,0.00,,
9328295,9/22/2011,9/22/2011,Severe Storm/Thunder Storm - Wind,Forsyth                                                                                                                                               ,GA,"13117",0.00,0.00,30000.00,0.00,,
9418570,2/24/2012,2/24/2012,Hail,Warren                                                                                                                                                ,GA,"13301",0.00,0.00,30000.00,0.00,"NCDC_Hail",
9418591,5/17/2012,5/17/2012,Severe Storm/Thunder Storm - Wind,Forsyth                                                                                                                                               ,GA,"13117",0.00,0.00,30000.00,0.00,"NCDC_Thunderstorm Wind",
9418636,7/4/2012,7/4/2012,Lightning,Whitfield                                                                                                                                             ,GA,"13313",0.00,0.00,30000.00,0.00,"NCDC_Lightning",
9420477,8/7/2012,8/7/2012,Lightning,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,30000.00,0.00,"NCDC_Lightning",
9423846,2/18/2012,2/18/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,30000.00,0.00,"NCDC_Thunderstorm Wind",
9429273,6/10/2012,6/10/2012,Severe Storm/Thunder Storm - Wind,Houston                                                                                                                                               ,GA,"13153",0.00,0.00,30000.00,0.00,"NCDC_Thunderstorm Wind",
9429814,8/17/2012,8/17/2012,Severe Storm/Thunder Storm - Wind,Richmond                                                                                                                                              ,GA,"13245",0.00,0.00,30000.00,0.00,"NCDC_Thunderstorm Wind",
9434420,10/2/2012,10/2/2012,Flooding,White                                                                                                                                                 ,GA,"13311",0.00,0.00,30000.00,0.00,"NCDC_Flash Flood",
9424359,12/17/2012,12/17/2012,Severe Storm/Thunder Storm - Wind,Liberty                                                                                                                                               ,GA,"13179",0.00,0.00,28000.00,0.00,"NCDC_Thunderstorm Wind",
9248739,6/28/2010,6/28/2010,Lightning,Oconee                                                                                                                                                ,GA,"13219",0.00,0.00,27000.00,0.00,,
9237139,4/12/2010,4/12/2010,Wildfire,Fannin                                                                                                                                                ,GA,"13111",0.00,0.00,26000.00,0.00,,
9244086,3/28/2010,3/28/2010,Hail,Putnam                                                                                                                                                ,GA,"13237",0.00,0.00,26000.00,0.00,,
9236976,2/22/2010,2/22/2010,Lightning,Newton                                                                                                                                                ,GA,"13217",0.00,0.00,25000.00,0.00,,
9239294,7/22/2010,7/22/2010,Severe Storm/Thunder Storm - Wind,Spalding                                                                                                                                              ,GA,"13255",0.00,0.00,25000.00,0.00,,
9239992,8/1/2010,8/1/2010,Lightning,Fayette                                                                                                                                               ,GA,"13113",0.00,0.00,25000.00,0.00,,
9240005,8/27/2010,8/27/2010,Severe Storm/Thunder Storm - Wind,Floyd                                                                                                                                                 ,GA,"13115",0.00,0.00,25000.00,0.00,,
9240733,10/27/2010,10/27/2010,Severe Storm/Thunder Storm - Wind,Oconee                                                                                                                                                ,GA,"13219",0.00,0.00,25000.00,0.00,,
9244853,4/27/2010,4/27/2010,Severe Storm/Thunder Storm - Wind,Coweta                                                                                                                                                ,GA,"13077",0.00,0.00,25000.00,0.00,,
9246775,5/28/2010,5/28/2010,Lightning,Pike                                                                                                                                                  ,GA,"13231",0.00,0.00,25000.00,0.00,,
9246778,5/28/2010,5/28/2010,Lightning,Douglas                                                                                                                                               ,GA,"13097",0.00,0.00,25000.00,0.00,,
9247652,6/15/2010,6/15/2010,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,25000.00,0.00,,
9247705,6/16/2010,6/16/2010,Lightning,Houston                                                                                                                                               ,GA,"13153",0.00,0.00,25000.00,0.00,,
9248027,6/22/2010,6/22/2010,Lightning,Cherokee                                                                                                                                              ,GA,"13057",0.00,0.00,25000.00,0.00,,
9248028,6/22/2010,6/22/2010,Lightning,Cherokee                                                                                                                                              ,GA,"13057",0.00,0.00,25000.00,0.00,,
9248119,6/27/2010,6/27/2010,Severe Storm/Thunder Storm - Wind,Laurens                                                                                                                                               ,GA,"13175",0.00,0.00,25000.00,0.00,,
9248120,6/27/2010,6/27/2010,Severe Storm/Thunder Storm - Wind,Toombs                                                                                                                                                ,GA,"13279",0.00,0.00,25000.00,0.00,,
9249205,6/26/2010,6/26/2010,Lightning,Gwinnett                                                                                                                                              ,GA,"13135",0.00,0.00,25000.00,0.00,,
9250656,7/9/2010,7/9/2010,Lightning,Cobb                                                                                                                                                  ,GA,"13067",0.00,0.00,25000.00,0.00,,
9250657,7/9/2010,7/9/2010,Lightning,Cobb                                                                                                                                                  ,GA,"13067",0.00,0.00,25000.00,0.00,,
9250658,7/9/2010,7/9/2010,Lightning,Cobb                                                                                                                                                  ,GA,"13067",0.00,0.00,25000.00,0.00,,
9250671,7/26/2010,7/26/2010,Severe Storm/Thunder Storm - Wind,Catoosa                                                                                                                                               ,GA,"13047",0.00,0.00,25000.00,0.00,,
9250672,7/26/2010,7/26/2010,Severe Storm/Thunder Storm - Wind,Dawson                                                                                                                                                ,GA,"13085",1.00,0.00,25000.00,0.00,,
9250673,7/26/2010,7/26/2010,Severe Storm/Thunder Storm - Wind,Gwinnett                                                                                                                                              ,GA,"13135",1.00,0.00,25000.00,0.00,,
9250689,7/26/2010,7/26/2010,Lightning,Gwinnett                                                                                                                                              ,GA,"13135",0.00,0.00,25000.00,0.00,,
9252870,8/20/2010,8/20/2010,Lightning,Gwinnett                                                                                                                                              ,GA,"13135",0.00,0.00,25000.00,0.00,,
9252878,8/26/2010,8/26/2010,Severe Storm/Thunder Storm - Wind,Pickens                                                                                                                                               ,GA,"13227",0.00,0.00,25000.00,0.00,,
9252900,8/6/2010,8/6/2010,Lightning,Jackson                                                                                                                                               ,GA,"13157",0.00,0.00,25000.00,0.00,,
9253075,9/26/2010,9/26/2010,Severe Storm/Thunder Storm - Wind,Macon                                                                                                                                                 ,GA,"13193",0.00,0.00,25000.00,0.00,,
9253311,9/27/2010,9/27/2010,Lightning,Gilmer                                                                                                                                                ,GA,"13123",0.00,0.00,25000.00,0.00,,
9253319,9/27/2010,9/27/2010,Severe Storm/Thunder Storm - Wind,Fulton                                                                                                                                                ,GA,"13121",0.00,0.00,25000.00,0.00,,
9306237,1/10/2011,1/10/2011,Winter Weather,Lee                                                                                                                                                   ,GA,"13177",0.00,0.00,25000.00,0.00,,
9306240,1/10/2011,1/10/2011,Winter Weather,Randolph                                                                                                                                              ,GA,"13243",0.00,0.00,25000.00,0.00,,
9306245,1/10/2011,1/10/2011,Winter Weather,Worth                                                                                                                                                 ,GA,"13321",0.00,0.00,25000.00,0.00,,
9306246,1/10/2011,1/10/2011,Winter Weather,Turner                                                                                                                                                ,GA,"13287",0.00,0.00,25000.00,0.00,,
9306282,1/10/2011,1/10/2011,Winter Weather,Candler                                                                                                                                               ,GA,"13043",0.00,0.00,25000.00,0.00,,
9307364,4/5/2011,4/5/2011,Severe Storm/Thunder Storm - Wind,Colquitt                                                                                                                                              ,GA,"13071",0.00,0.00,25000.00,0.00,,
9308699,6/18/2011,6/18/2011,Severe Storm/Thunder Storm - Wind,Murray                                                                                                                                                ,GA,"13213",0.00,0.00,25000.00,0.00,,
9308711,6/24/2011,6/24/2011,Severe Storm/Thunder Storm - Wind,Douglas                                                                                                                                               ,GA,"13097",0.00,0.00,25000.00,0.00,,
9309355,7/2/2011,7/2/2011,Severe Storm/Thunder Storm - Wind,Pike                                                                                                                                                  ,GA,"13231",0.00,0.00,25000.00,0.00,,
9312538,1/9/2011,1/14/2011,Winter Weather,Floyd                                                                                                                                                 ,GA,"13115",0.00,0.00,25000.00,0.00,,
9314868,3/26/2011,3/26/2011,Severe Storm/Thunder Storm - Wind,Dawson                                                                                                                                                ,GA,"13085",0.00,0.00,25000.00,0.00,,
9315125,3/26/2011,3/26/2011,Severe Storm/Thunder Storm - Wind,Crisp                                                                                                                                                 ,GA,"13081",0.00,0.00,25000.00,0.00,,
9315133,3/27/2011,3/27/2011,Lightning,Greene                                                                                                                                                ,GA,"13133",0.00,0.00,25000.00,0.00,,
9315386,4/4/2011,4/4/2011,Severe Storm/Thunder Storm - Wind,Gordon                                                                                                                                                ,GA,"13129",0.00,0.00,25000.00,0.00,,
9315407,4/4/2011,4/4/2011,Severe Storm/Thunder Storm - Wind,Muscogee                                                                                                                                              ,GA,"13215",0.00,0.00,25000.00,0.00,,
9315442,4/5/2011,4/5/2011,Lightning,Wilkinson                                                                                                                                             ,GA,"13319",0.00,0.00,25000.00,0.00,,
9315463,4/4/2011,4/4/2011,Lightning,Henry                                                                                                                                                 ,GA,"13151",0.00,0.00,25000.00,0.00,,
9315464,4/4/2011,4/4/2011,Lightning,Union                                                                                                                                                 ,GA,"13291",0.00,0.00,25000.00,0.00,,
9315828,4/15/2011,4/15/2011,Severe Storm/Thunder Storm - Wind,DeKalb                                                                                                                                                ,GA,"13089",0.00,0.00,25000.00,0.00,,
9316007,4/25/2011,4/25/2011,Severe Storm/Thunder Storm - Wind,Gwinnett                                                                                                                                              ,GA,"13135",0.00,0.00,25000.00,0.00,,
9317880,4/11/2011,4/11/2011,Lightning,Floyd                                                                                                                                                 ,GA,"13115",0.00,0.00,25000.00,0.00,,
9317886,4/11/2011,4/11/2011,Severe Storm/Thunder Storm - Wind,Harris                                                                                                                                                ,GA,"13145",0.00,0.00,25000.00,0.00,,
9317900,4/27/2011,4/27/2011,Severe Storm/Thunder Storm - Wind,Dade                                                                                                                                                  ,GA,"13083",0.00,0.00,25000.00,0.00,,
9317911,4/27/2011,4/27/2011,Severe Storm/Thunder Storm - Wind,Towns                                                                                                                                                 ,GA,"13281",0.00,0.00,25000.00,0.00,,
9317917,4/27/2011,4/27/2011,Severe Storm/Thunder Storm - Wind,White                                                                                                                                                 ,GA,"13311",0.00,0.00,25000.00,0.00,,
9317920,4/27/2011,4/27/2011,Severe Storm/Thunder Storm - Wind,Floyd                                                                                                                                                 ,GA,"13115",0.00,0.00,25000.00,0.00,,
9318257,4/27/2011,4/27/2011,Severe Storm/Thunder Storm - Wind,Walker                                                                                                                                                ,GA,"13295",0.00,0.00,25000.00,0.00,,
9320841,5/26/2011,5/26/2011,Severe Storm/Thunder Storm - Wind,Union                                                                                                                                                 ,GA,"13291",0.00,0.00,25000.00,0.00,,
9320842,5/26/2011,5/26/2011,Lightning,Union                                                                                                                                                 ,GA,"13291",0.00,0.00,25000.00,0.00,,
9322227,6/18/2011,6/18/2011,Severe Storm/Thunder Storm - Wind,Walker                                                                                                                                                ,GA,"13295",0.00,0.00,25000.00,0.00,,
9322782,6/26/2011,6/26/2011,Lightning,Hall                                                                                                                                                  ,GA,"13139",0.00,0.00,25000.00,0.00,,
9322802,6/26/2011,6/26/2011,Lightning,Barrow                                                                                                                                                ,GA,"13013",0.00,0.00,25000.00,0.00,,
9322806,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Taylor                                                                                                                                                ,GA,"13269",0.00,0.00,25000.00,0.00,,
9322809,6/26/2011,6/26/2011,Severe Storm/Thunder Storm - Wind,Jackson                                                                                                                                               ,GA,"13157",0.00,0.00,25000.00,0.00,,
9323546,6/18/2011,6/18/2011,Severe Storm/Thunder Storm - Wind,Hall                                                                                                                                                  ,GA,"13139",0.00,0.00,25000.00,0.00,,
9323785,7/4/2011,7/4/2011,Severe Storm/Thunder Storm - Wind,Cherokee                                                                                                                                              ,GA,"13057",0.00,0.00,25000.00,0.00,,
9324694,7/20/2011,7/20/2011,Lightning,Cherokee                                                                                                                                              ,GA,"13057",0.00,0.00,25000.00,0.00,,
9324704,7/12/2011,7/12/2011,Lightning,Fayette                                                                                                                                               ,GA,"13113",0.00,0.00,25000.00,0.00,,
9325794,8/7/2011,8/7/2011,Severe Storm/Thunder Storm - Wind,Dawson                                                                                                                                                ,GA,"13085",0.00,0.00,25000.00,0.00,,
9325942,8/21/2011,8/21/2011,Lightning,Forsyth                                                                                                                                               ,GA,"13117",0.00,0.00,25000.00,0.00,,
9325982,8/8/2011,8/8/2011,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,25000.00,0.00,,
9325984,8/8/2011,8/8/2011,Severe Storm/Thunder Storm - Wind,Bibb                                                                                                                                                  ,GA,"13021",0.00,0.00,25000.00,0.00,,
9327323,9/25/2011,9/25/2011,Hail,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,25000.00,0.00,,
9327330,9/25/2011,9/25/2011,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,25000.00,0.00,,
9328289,9/5/2011,9/5/2011,Severe Storm/Thunder Storm - Wind,Whitfield                                                                                                                                             ,GA,"13313",0.00,0.00,25000.00,0.00,,
9424642,1/21/2012,1/21/2012,Severe Storm/Thunder Storm - Wind,Douglas                                                                                                                                               ,GA,"13097",0.00,0.00,25000.00,0.00,"NCDC_Thunderstorm Wind",
9424652,1/21/2012,1/21/2012,Tornado,Dooly                                                                                                                                                 ,GA,"13093",0.00,0.00,25000.00,0.00,"NCDC_Tornado",
9424659,3/5/2012,3/6/2012,Wildfire,Jasper                                                                                                                                                ,GA,"13159",0.00,0.00,25000.00,0.00,"NCDC_Wildfire",
9424748,7/1/2012,7/7/2012,Wildfire,Walker                                                                                                                                                ,GA,"13295",0.00,0.00,25000.00,0.00,"NCDC_Wildfire",
9239384,7/27/2010,7/27/2010,Severe Storm/Thunder Storm - Wind,McDuffie                                                                                                                                              ,GA,"13189",0.00,0.00,24000.00,0.00,,
9306635,4/5/2011,4/5/2011,Severe Storm/Thunder Storm - Wind,McDuffie                                                                                                                                              ,GA,"13189",0.00,0.00,24000.00,0.00,,
9418581,3/10/2012,3/10/2012,Wildfire,Fannin                                                                                                                                                ,GA,"13111",0.00,0.00,24000.00,0.00,"NCDC_Wildfire",
9236259,1/24/2010,1/24/2010,Flooding,McDuffie                                                                                                                                              ,GA,"13189",0.00,0.00,20000.00,0.00,,
9237510,5/23/2010,5/23/2010,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,20000.00,0.00,,
9238204,6/2/2010,6/2/2010,Lightning,Clayton                                                                                                                                               ,GA,"13063",0.00,0.00,20000.00,0.00,,
9239072,5/21/2010,5/21/2010,Severe Storm/Thunder Storm - Wind,Appling                                                                                                                                               ,GA,"13001",0.00,0.00,20000.00,0.00,,
9240367,7/27/2010,7/27/2010,Lightning,Pierce                                                                                                                                                ,GA,"13229",0.00,0.00,20000.00,0.00,,
9241133,1/25/2010,1/25/2010,Flooding,Richmond                                                                                                                                              ,GA,"13245",0.00,0.00,20000.00,0.00,,
9247285,5/31/2010,5/31/2010,Flooding,Barrow                                                                                                                                                ,GA,"13013",0.00,0.00,20000.00,0.00,,
9247495,6/5/2010,6/5/2010,Severe Storm/Thunder Storm - Wind,Houston                                                                                                                                               ,GA,"13153",0.00,0.00,20000.00,0.00,,
9247766,6/18/2010,6/18/2010,Lightning,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,20000.00,0.00,,
9249140,6/15/2010,6/15/2010,Severe Storm/Thunder Storm - Wind,Walton                                                                                                                                                ,GA,"13297",0.00,0.00,20000.00,0.00,,
9250134,7/24/2010,7/24/2010,Severe Storm/Thunder Storm - Wind,Cobb                                                                                                                                                  ,GA,"13067",0.00,0.00,20000.00,0.00,,
9252859,8/13/2010,8/13/2010,Lightning,Clarke                                                                                                                                                ,GA,"13059",0.00,0.00,20000.00,0.00,,
